,ParkName,ParkType,Region,State,Year,Month,RecVisitors2018,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,UnitCode,Gross Acres 2018,VisitorDensity2018
1611,Mount Rainier NP,National Park,Pacific West ,WA,2018,4,29400,0,147001,0,377,0,0,0,4280,0,MORA,236381.64,0.124375142
1612,Mount Rainier NP,National Park,Pacific West ,WA,2018,5,107122,66613,535608,66613,1614,0,2257,885,5440,0,MORA,236381.64,0.453173944
1613,Mount Rainier NP,National Park,Pacific West ,WA,2018,6,219842,105598,1099212,105598,3629,0,10569,4509,6229,0,MORA,236381.64,0.93002993
1614,Mount Rainier NP,National Park,Pacific West ,WA,2018,7,349140,165692,6982810,165692,3986,0,29121,10170,15132,0,MORA,236381.64,1.477018266
1615,Mount Rainier NP,National Park,Pacific West ,WA,2018,8,325914,163809,6518280,163809,3968,0,28521,9081,14980,0,MORA,236381.64,1.378761904
1616,Mount Rainier NP,National Park,Pacific West ,WA,2018,9,191730,80402,958651,80402,3829,0,11855,5270,7484,0,MORA,236381.64,0.811103603
1617,Mount Rainier NP,National Park,Pacific West ,WA,2018,10,108455,98445,542275,98445,1202,0,1322,708,5478,0,MORA,236381.64,0.458813129
1618,Mount Rainier NP,National Park,Pacific West ,WA,2018,11,86310,56609,431548,56609,1741,0,0,0,23,0,MORA,236381.64,0.365129881
1619,Mount Rainier NP,National Park,Pacific West ,WA,2018,12,28244,0,141218,0,582,0,0,0,0,0,MORA,236381.64,0.119484745
1620,Muir Woods NM,National Monument,Pacific West ,CA,2018,1,73638,0,98159,0,0,0,0,0,0,0,MUWO,553.55,133.0286334
1621,Muir Woods NM,National Monument,Pacific West ,CA,2018,2,52047,0,69379,0,0,0,0,0,0,0,MUWO,553.55,94.02402674
1622,Muir Woods NM,National Monument,Pacific West ,CA,2018,3,77105,0,102780,0,0,0,0,0,0,0,MUWO,553.55,139.2918436
1623,Muir Woods NM,National Monument,Pacific West ,CA,2018,4,76430,0,101881,0,0,0,0,0,0,0,MUWO,553.55,138.0724415
1624,Muir Woods NM,National Monument,Pacific West ,CA,2018,5,81943,0,109230,0,0,0,0,0,0,0,MUWO,553.55,148.0317948
1625,Muir Woods NM,National Monument,Pacific West ,CA,2018,6,97138,0,129484,0,0,0,0,0,0,0,MUWO,553.55,175.4818896
1626,Muir Woods NM,National Monument,Pacific West ,CA,2018,7,125073,0,166722,0,0,0,0,0,0,0,MUWO,553.55,225.9470689
1627,Muir Woods NM,National Monument,Pacific West ,CA,2018,8,105272,0,140328,0,0,0,0,0,0,0,MUWO,553.55,190.1761359
1628,Muir Woods NM,National Monument,Pacific West ,CA,2018,9,79252,0,105643,0,0,0,0,0,0,0,MUWO,553.55,143.1704453
1629,Muir Woods NM,National Monument,Pacific West ,CA,2018,10,67823,0,90408,0,0,0,0,0,0,0,MUWO,553.55,122.5237106
1630,Muir Woods NM,National Monument,Pacific West ,CA,2018,11,40268,0,53677,0,0,0,0,0,0,0,MUWO,553.55,72.74500948
1631,Muir Woods NM,National Monument,Pacific West ,CA,2018,12,81943,0,109230,0,0,0,0,0,0,0,MUWO,553.55,148.0317948
1632,Natchez Trace PKWY,National Parkway,Southeast ,MS,2018,1,520652,724298,2091386,724298,0,0,210,588,0,0,NATR,52302,9.954724485
1633,Natchez Trace PKWY,National Parkway,Southeast ,MS,2018,2,493303,757430,1979910,757430,0,0,162,447,0,0,NATR,52302,9.431819051
1634,Natchez Trace PKWY,National Parkway,Southeast ,MS,2018,3,548460,793687,2216246,793687,0,0,540,1497,0,0,NATR,52302,10.48640587
