Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),1989,12,"29,766",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),1989,"820,706"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,1,"21,963",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,2,"13,497",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,3,"23,646",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,4,"31,397",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,5,"16,762",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,6,"19,502",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,7,"15,061",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,8,"16,165",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,9,"18,844",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,10,"17,911",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,11,"15,106",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,12,"15,296",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1988,"225,150"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,1,"10,808",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,2,"12,439",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,3,"12,626",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,4,"12,389",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,5,"17,297",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,6,"41,994",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,7,"19,877",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,8,"19,231",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,9,"21,736",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,10,"19,231",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,11,"11,416",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,12,"14,917",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),1989,"213,961"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,1,"9,160",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,2,420,Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,3,"1,750",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,4,"4,250",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,5,"7,027",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,6,"3,445",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,7,"13,860",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,8,"14,630",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,9,"10,866",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,10,"17,950",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,11,"8,340",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,12,"2,370",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1988,"94,068"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,1,"2,030",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,2,"2,240",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,3,"2,383",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,4,"5,060",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,5,"8,386",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,6,"10,095",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,7,"12,796",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,8,"15,537",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,9,"10,057",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,10,"15,824",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,11,"5,844",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,12,661,Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),1989,"90,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,1,"1,360",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,2,"7,729",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,3,"7,022",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,4,"5,964",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,5,"6,284",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,6,"5,899",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,7,"19,934",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,8,"25,686",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,9,"11,122",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,10,"20,258",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,11,"9,658",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,12,"8,239",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1988,"129,155"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,1,"13,599",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,2,"7,696",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,3,"8,112",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,4,"6,332",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,5,"8,224",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,6,"9,047",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,7,"19,333",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,8,"19,106",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,9,"9,034",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,10,"9,451",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,11,"10,947",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,12,"4,831",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),1989,"125,712"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,1,"5,020",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,2,"6,120",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,3,"7,590",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,4,"7,660",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,5,"11,210",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,6,"12,450",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,7,"15,800",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,8,"12,980",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,9,"10,430",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,10,"25,270",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,11,"11,890",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,12,"7,300",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1988,"133,720"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,1,"6,520",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,2,"5,960",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,3,"8,920",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,4,"11,736",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
