,ParkName,UnitCode,ParkType,Year,Month,TrafficCount,CountLocation,latitude,longitude,TrafficCountDay,CountID
152669,Chattahoochee River NRA,CHAT,National Recreation Area,2018,12,2745,POWERS ISLAND,33.98725051,-84.32462811,88.5483871,117
152718,Chattahoochee River NRA,CHAT,National Recreation Area,2018,1,2044,SOPE CREEK,33.921300099999996,-84.4395661,65.93548387,118
152719,Chattahoochee River NRA,CHAT,National Recreation Area,2018,2,2188,SOPE CREEK,33.921300099999996,-84.4395661,78.14285714,118
152720,Chattahoochee River NRA,CHAT,National Recreation Area,2018,3,2206,SOPE CREEK,33.921300099999996,-84.4395661,71.16129032,118
152721,Chattahoochee River NRA,CHAT,National Recreation Area,2018,4,2217,SOPE CREEK,33.921300099999996,-84.4395661,73.9,118
152722,Chattahoochee River NRA,CHAT,National Recreation Area,2018,5,2324,SOPE CREEK,33.921300099999996,-84.4395661,74.96774194,118
152723,Chattahoochee River NRA,CHAT,National Recreation Area,2018,6,2156,SOPE CREEK,33.921300099999996,-84.4395661,71.86666667,118
152724,Chattahoochee River NRA,CHAT,National Recreation Area,2018,7,2700,SOPE CREEK,33.921300099999996,-84.4395661,87.09677419,118
152725,Chattahoochee River NRA,CHAT,National Recreation Area,2018,8,1947,SOPE CREEK,33.921300099999996,-84.4395661,62.80645161,118
152726,Chattahoochee River NRA,CHAT,National Recreation Area,2018,9,1856,SOPE CREEK,33.921300099999996,-84.4395661,61.86666667,118
152727,Chattahoochee River NRA,CHAT,National Recreation Area,2018,10,2159,SOPE CREEK,33.921300099999996,-84.4395661,69.64516129,118
152728,Chattahoochee River NRA,CHAT,National Recreation Area,2018,11,2095,SOPE CREEK,33.921300099999996,-84.4395661,69.83333333,118
152729,Chattahoochee River NRA,CHAT,National Recreation Area,2018,12,2135,SOPE CREEK,33.921300099999996,-84.4395661,68.87096774,118
152778,Chattahoochee River NRA,CHAT,National Recreation Area,2018,1,2445,VICKERY CREEK,34.01356079999999,-84.35071479999999,78.87096774,119
152779,Chattahoochee River NRA,CHAT,National Recreation Area,2018,2,2007,VICKERY CREEK,34.01356079999999,-84.35071479999999,71.67857143,119
152780,Chattahoochee River NRA,CHAT,National Recreation Area,2018,3,2400,VICKERY CREEK,34.01356079999999,-84.35071479999999,77.41935484,119
152781,Chattahoochee River NRA,CHAT,National Recreation Area,2018,4,810,VICKERY CREEK,34.01356079999999,-84.35071479999999,27.0,119
152782,Chattahoochee River NRA,CHAT,National Recreation Area,2018,5,3913,VICKERY CREEK,34.01356079999999,-84.35071479999999,126.22580649999999,119
152783,Chattahoochee River NRA,CHAT,National Recreation Area,2018,6,3098,VICKERY CREEK,34.01356079999999,-84.35071479999999,103.2666667,119
152784,Chattahoochee River NRA,CHAT,National Recreation Area,2018,7,4387,VICKERY CREEK,34.01356079999999,-84.35071479999999,141.516129,119
152785,Chattahoochee River NRA,CHAT,National Recreation Area,2018,8,2313,VICKERY CREEK,34.01356079999999,-84.35071479999999,74.61290323,119
152786,Chattahoochee River NRA,CHAT,National Recreation Area,2018,9,3222,VICKERY CREEK,34.01356079999999,-84.35071479999999,107.4,119
152787,Chattahoochee River NRA,CHAT,National Recreation Area,2018,10,2366,VICKERY CREEK,34.01356079999999,-84.35071479999999,76.32258065,119
152788,Chattahoochee River NRA,CHAT,National Recreation Area,2018,11,2509,VICKERY CREEK,34.01356079999999,-84.35071479999999,83.63333333,119
152789,Chattahoochee River NRA,CHAT,National Recreation Area,2018,12,2199,VICKERY CREEK,34.01356079999999,-84.35071479999999,70.93548387,119
152838,Chattahoochee River NRA,CHAT,National Recreation Area,2018,1,4202,WHITEWATER CREEK,33.8777545,-84.4420194,135.5483871,120
152839,Chattahoochee River NRA,CHAT,National Recreation Area,2018,2,4721,WHITEWATER CREEK,33.8777545,-84.4420194,168.6071429,120
152840,Chattahoochee River NRA,CHAT,National Recreation Area,2018,3,5030,WHITEWATER CREEK,33.8777545,-84.4420194,162.2580645,120
152841,Chattahoochee River NRA,CHAT,National Recreation Area,2018,4,5181,WHITEWATER CREEK,33.8777545,-84.4420194,172.7,120
152842,Chattahoochee River NRA,CHAT,National Recreation Area,2018,5,5303,WHITEWATER CREEK,33.8777545,-84.4420194,171.0645161,120
152843,Chattahoochee River NRA,CHAT,National Recreation Area,2018,6,5668,WHITEWATER CREEK,33.8777545,-84.4420194,188.93333330000002,120
152844,Chattahoochee River NRA,CHAT,National Recreation Area,2018,7,7565,WHITEWATER CREEK,33.8777545,-84.4420194,244.03225809999998,120
152845,Chattahoochee River NRA,CHAT,National Recreation Area,2018,8,3840,WHITEWATER CREEK,33.8777545,-84.4420194,123.87096770000001,120
152846,Chattahoochee River NRA,CHAT,National Recreation Area,2018,9,4768,WHITEWATER CREEK,33.8777545,-84.4420194,158.93333330000002,120
152847,Chattahoochee River NRA,CHAT,National Recreation Area,2018,10,5120,WHITEWATER CREEK,33.8777545,-84.4420194,165.16129030000002,120
152848,Chattahoochee River NRA,CHAT,National Recreation Area,2018,11,5278,WHITEWATER CREEK,33.8777545,-84.4420194,175.93333330000002,120
152849,Chattahoochee River NRA,CHAT,National Recreation Area,2018,12,5668,WHITEWATER CREEK,33.8777545,-84.4420194,182.83870969999998,120
152898,Chickasaw NRA,CHIC,National Recreation Area,2018,1,582,CEDAR BLUE,34.447325799999994,-96.9858589,18.77419355,121
152899,Chickasaw NRA,CHIC,National Recreation Area,2018,2,2026,CEDAR BLUE,34.447325799999994,-96.9858589,72.35714286,121
152900,Chickasaw NRA,CHIC,National Recreation Area,2018,3,2308,CEDAR BLUE,34.447325799999994,-96.9858589,74.4516129,121
152901,Chickasaw NRA,CHIC,National Recreation Area,2018,4,1947,CEDAR BLUE,34.447325799999994,-96.9858589,64.9,121
152902,Chickasaw NRA,CHIC,National Recreation Area,2018,5,5216,CEDAR BLUE,34.447325799999994,-96.9858589,168.2580645,121
152903,Chickasaw NRA,CHIC,National Recreation Area,2018,6,6674,CEDAR BLUE,34.447325799999994,-96.9858589,222.4666667,121
152904,Chickasaw NRA,CHIC,National Recreation Area,2018,7,7175,CEDAR BLUE,34.447325799999994,-96.9858589,231.45161290000001,121
152905,Chickasaw NRA,CHIC,National Recreation Area,2018,8,6955,CEDAR BLUE,34.447325799999994,-96.9858589,224.35483870000002,121
152906,Chickasaw NRA,CHIC,National Recreation Area,2018,9,4856,CEDAR BLUE,34.447325799999994,-96.9858589,161.8666667,121
152907,Chickasaw NRA,CHIC,National Recreation Area,2018,10,1197,CEDAR BLUE,34.447325799999994,-96.9858589,38.61290323,121
152908,Chickasaw NRA,CHIC,National Recreation Area,2018,11,519,CEDAR BLUE,34.447325799999994,-96.9858589,17.3,121
152909,Chickasaw NRA,CHIC,National Recreation Area,2018,12,396,CEDAR BLUE,34.447325799999994,-96.9858589,12.77419355,121
152955,Colorado NM,COLM,National Monument,2018,1,2784,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,89.80645161,122
152956,Colorado NM,COLM,National Monument,2018,2,2567,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,91.67857143,122
152957,Colorado NM,COLM,National Monument,2018,3,6389,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,206.0967742,122
152958,Colorado NM,COLM,National Monument,2018,4,9090,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,303.0,122
152959,Colorado NM,COLM,National Monument,2018,5,10452,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,337.1612903,122
152960,Colorado NM,COLM,National Monument,2018,6,8727,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,290.9,122
152961,Colorado NM,COLM,National Monument,2018,7,8932,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,288.1290323,122
152962,Colorado NM,COLM,National Monument,2018,8,8356,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,269.5483871,122
152963,Colorado NM,COLM,National Monument,2018,9,9769,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,325.6333333,122
152964,Colorado NM,COLM,National Monument,2018,10,6897,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,222.483871,122
152965,Colorado NM,COLM,National Monument,2018,11,3820,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,127.33333329999999,122
152966,Colorado NM,COLM,National Monument,2018,12,2796,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,90.19354839,122
153015,Colorado NM,COLM,National Monument,2018,1,1154,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,37.22580645,123
153016,Colorado NM,COLM,National Monument,2018,2,1000,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,35.71428571,123
153017,Colorado NM,COLM,National Monument,2018,3,1850,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,59.67741935,123
153018,Colorado NM,COLM,National Monument,2018,4,2945,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,98.16666667,123
153019,Colorado NM,COLM,National Monument,2018,5,2938,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,94.77419355,123
153020,Colorado NM,COLM,National Monument,2018,6,1878,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,62.6,123
153021,Colorado NM,COLM,National Monument,2018,7,2046,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,66.0,123
153022,Colorado NM,COLM,National Monument,2018,8,2625,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,84.67741935,123
153023,Colorado NM,COLM,National Monument,2018,9,2377,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,79.23333333,123
153024,Colorado NM,COLM,National Monument,2018,10,2562,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,82.64516129,123
153025,Colorado NM,COLM,National Monument,2018,11,1532,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,51.06666667,123
153026,Colorado NM,COLM,National Monument,2018,12,834,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,26.90322581,123
153075,Congaree NP,CONG,National Park,2018,1,78,BANNISTER,33.8409146,-80.8617761,2.516129032,556
153076,Congaree NP,CONG,National Park,2018,2,55,BANNISTER,33.8409146,-80.8617761,1.964285714,556
153077,Congaree NP,CONG,National Park,2018,3,95,BANNISTER,33.8409146,-80.8617761,3.064516129,556
153078,Congaree NP,CONG,National Park,2018,4,60,BANNISTER,33.8409146,-80.8617761,2.0,556
153079,Congaree NP,CONG,National Park,2018,5,39,BANNISTER,33.8409146,-80.8617761,1.258064516,556
153080,Congaree NP,CONG,National Park,2018,6,38,BANNISTER,33.8409146,-80.8617761,1.266666667,556
153081,Congaree NP,CONG,National Park,2018,7,38,BANNISTER,33.8409146,-80.8617761,1.225806452,556
153082,Congaree NP,CONG,National Park,2018,8,34,BANNISTER,33.8409146,-80.8617761,1.096774194,556
153083,Congaree NP,CONG,National Park,2018,9,23,BANNISTER,33.8409146,-80.8617761,0.7666666670000001,556
153084,Congaree NP,CONG,National Park,2018,10,35,BANNISTER,33.8409146,-80.8617761,1.129032258,556
153085,Congaree NP,CONG,National Park,2018,11,33,BANNISTER,33.8409146,-80.8617761,1.1,556
153086,Congaree NP,CONG,National Park,2018,12,50,BANNISTER,33.8409146,-80.8617761,1.612903226,556
153135,Congaree NP,CONG,National Park,2018,1,78,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,2.516129032,557
153136,Congaree NP,CONG,National Park,2018,2,68,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,2.4285714290000002,557
153137,Congaree NP,CONG,National Park,2018,3,270,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,8.709677419,557
153138,Congaree NP,CONG,National Park,2018,4,261,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,8.7,557
153139,Congaree NP,CONG,National Park,2018,5,275,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,8.870967742000001,557
153140,Congaree NP,CONG,National Park,2018,6,151,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,5.033333333,557
153141,Congaree NP,CONG,National Park,2018,7,193,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,6.2258064520000005,557
153142,Congaree NP,CONG,National Park,2018,8,81,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,2.612903226,557
153143,Congaree NP,CONG,National Park,2018,9,57,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,1.9,557
153144,Congaree NP,CONG,National Park,2018,10,60,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,1.935483871,557
153145,Congaree NP,CONG,National Park,2018,11,55,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,1.8333333330000001,557
153146,Congaree NP,CONG,National Park,2018,12,61,SOUTH CEDAR CREEK,33.819359000000006,-80.7878059,1.967741935,557
153195,Crater Lake NP,CRLA,National Park,2018,1,3546,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,114.3870968,124
153196,Crater Lake NP,CRLA,National Park,2018,2,3077,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,109.8928571,124
153197,Crater Lake NP,CRLA,National Park,2018,3,4643,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,149.7741935,124
153198,Crater Lake NP,CRLA,National Park,2018,4,8246,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,274.8666667,124
153199,Crater Lake NP,CRLA,National Park,2018,5,17502,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,564.5806452,124
153200,Crater Lake NP,CRLA,National Park,2018,6,31087,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,1036.233333,124
153201,Crater Lake NP,CRLA,National Park,2018,7,39593,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,1277.193548,124
153202,Crater Lake NP,CRLA,National Park,2018,8,27868,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,898.9677419,124
153203,Crater Lake NP,CRLA,National Park,2018,9,24322,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,810.7333332999999,124
153204,Crater Lake NP,CRLA,National Park,2018,10,14344,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,462.70967740000003,124
153205,Crater Lake NP,CRLA,National Park,2018,11,7348,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,244.93333330000002,124
153206,Crater Lake NP,CRLA,National Park,2018,12,1600,ANNIE SPRINGS ENTRANCE,42.868731,-122.16912420000001,51.61290323,124
153255,Crater Lake NP,CRLA,National Park,2018,1,0,NORTH ENTRANCE,43.023332399999994,-122.1215598,0.0,125
153256,Crater Lake NP,CRLA,National Park,2018,2,0,NORTH ENTRANCE,43.023332399999994,-122.1215598,0.0,125
153257,Crater Lake NP,CRLA,National Park,2018,3,0,NORTH ENTRANCE,43.023332399999994,-122.1215598,0.0,125
153258,Crater Lake NP,CRLA,National Park,2018,4,0,NORTH ENTRANCE,43.023332399999994,-122.1215598,0.0,125
153259,Crater Lake NP,CRLA,National Park,2018,5,4289,NORTH ENTRANCE,43.023332399999994,-122.1215598,138.3548387,125
153260,Crater Lake NP,CRLA,National Park,2018,6,16147,NORTH ENTRANCE,43.023332399999994,-122.1215598,538.2333332999999,125
153261,Crater Lake NP,CRLA,National Park,2018,7,25624,NORTH ENTRANCE,43.023332399999994,-122.1215598,826.5806452,125
153262,Crater Lake NP,CRLA,National Park,2018,8,24997,NORTH ENTRANCE,43.023332399999994,-122.1215598,806.3548387,125
153263,Crater Lake NP,CRLA,National Park,2018,9,22941,NORTH ENTRANCE,43.023332399999994,-122.1215598,764.7,125
153264,Crater Lake NP,CRLA,National Park,2018,10,9951,NORTH ENTRANCE,43.023332399999994,-122.1215598,321.0,125
153265,Crater Lake NP,CRLA,National Park,2018,11,0,NORTH ENTRANCE,43.023332399999994,-122.1215598,0.0,125
153266,Crater Lake NP,CRLA,National Park,2018,12,0,NORTH ENTRANCE,43.023332399999994,-122.1215598,0.0,125
153286,Curecanti NRA,CURE,National Recreation Area,2018,1,169,BAY OF CHICKENS,38.4779795,-107.1807174,5.451612902999999,126
153287,Curecanti NRA,CURE,National Recreation Area,2018,2,95,BAY OF CHICKENS,38.4779795,-107.1807174,3.392857143,126
153288,Curecanti NRA,CURE,National Recreation Area,2018,3,259,BAY OF CHICKENS,38.4779795,-107.1807174,8.35483871,126
153289,Curecanti NRA,CURE,National Recreation Area,2018,4,275,BAY OF CHICKENS,38.4779795,-107.1807174,9.166666667000001,126
153290,Curecanti NRA,CURE,National Recreation Area,2018,5,604,BAY OF CHICKENS,38.4779795,-107.1807174,19.48387097,126
153291,Curecanti NRA,CURE,National Recreation Area,2018,6,1168,BAY OF CHICKENS,38.4779795,-107.1807174,38.93333333,126
153292,Curecanti NRA,CURE,National Recreation Area,2018,7,2769,BAY OF CHICKENS,38.4779795,-107.1807174,89.32258065,126
153293,Curecanti NRA,CURE,National Recreation Area,2018,8,343,BAY OF CHICKENS,38.4779795,-107.1807174,11.06451613,126
153294,Curecanti NRA,CURE,National Recreation Area,2018,9,742,BAY OF CHICKENS,38.4779795,-107.1807174,24.73333333,126
153295,Curecanti NRA,CURE,National Recreation Area,2018,10,337,BAY OF CHICKENS,38.4779795,-107.1807174,10.87096774,126
153296,Curecanti NRA,CURE,National Recreation Area,2018,11,320,BAY OF CHICKENS,38.4779795,-107.1807174,10.66666667,126
153297,Curecanti NRA,CURE,National Recreation Area,2018,12,100,BAY OF CHICKENS,38.4779795,-107.1807174,3.225806452,126
153346,Curecanti NRA,CURE,National Recreation Area,2018,1,170,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,5.483870968,127
153347,Curecanti NRA,CURE,National Recreation Area,2018,2,162,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,5.785714286,127
153348,Curecanti NRA,CURE,National Recreation Area,2018,3,397,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,12.80645161,127
153349,Curecanti NRA,CURE,National Recreation Area,2018,4,0,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,0.0,127
153350,Curecanti NRA,CURE,National Recreation Area,2018,5,833,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,26.87096774,127
153351,Curecanti NRA,CURE,National Recreation Area,2018,6,1043,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,34.76666667,127
153352,Curecanti NRA,CURE,National Recreation Area,2018,7,1022,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,32.96774194,127
153353,Curecanti NRA,CURE,National Recreation Area,2018,8,996,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,32.12903226,127
153354,Curecanti NRA,CURE,National Recreation Area,2018,9,509,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,16.96666667,127
153355,Curecanti NRA,CURE,National Recreation Area,2018,10,354,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,11.41935484,127
153356,Curecanti NRA,CURE,National Recreation Area,2018,11,145,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,4.833333333,127
153357,Curecanti NRA,CURE,National Recreation Area,2018,12,89,EAST ELK CREEK AREA MM 140.9,38.465746100000004,-107.1666799,2.870967742,127
153377,Curecanti NRA,CURE,National Recreation Area,2018,1,0,EAST PORTAL,38.482325200000005,-107.1716383,0.0,128
153378,Curecanti NRA,CURE,National Recreation Area,2018,2,0,EAST PORTAL,38.482325200000005,-107.1716383,0.0,128
153379,Curecanti NRA,CURE,National Recreation Area,2018,3,0,EAST PORTAL,38.482325200000005,-107.1716383,0.0,128
153380,Curecanti NRA,CURE,National Recreation Area,2018,4,1668,EAST PORTAL,38.482325200000005,-107.1716383,55.6,128
153381,Curecanti NRA,CURE,National Recreation Area,2018,5,3914,EAST PORTAL,38.482325200000005,-107.1716383,126.2580645,128
153382,Curecanti NRA,CURE,National Recreation Area,2018,6,4079,EAST PORTAL,38.482325200000005,-107.1716383,135.9666667,128
153383,Curecanti NRA,CURE,National Recreation Area,2018,7,5432,EAST PORTAL,38.482325200000005,-107.1716383,175.2258065,128
153384,Curecanti NRA,CURE,National Recreation Area,2018,8,6534,EAST PORTAL,38.482325200000005,-107.1716383,210.7741935,128
153385,Curecanti NRA,CURE,National Recreation Area,2018,9,3500,EAST PORTAL,38.482325200000005,-107.1716383,116.66666670000001,128
153386,Curecanti NRA,CURE,National Recreation Area,2018,10,1739,EAST PORTAL,38.482325200000005,-107.1716383,56.09677419,128
153387,Curecanti NRA,CURE,National Recreation Area,2018,11,563,EAST PORTAL,38.482325200000005,-107.1716383,18.76666667,128
153388,Curecanti NRA,CURE,National Recreation Area,2018,12,0,EAST PORTAL,38.482325200000005,-107.1716383,0.0,128
153437,Cuyahoga Valley NP,CUVA,National Park,2018,1,758,BLUE HEN FALLS,41.258388700000005,-81.5728968,24.451612899999997,129
153438,Cuyahoga Valley NP,CUVA,National Park,2018,2,766,BLUE HEN FALLS,41.258388700000005,-81.5728968,27.35714286,129
153439,Cuyahoga Valley NP,CUVA,National Park,2018,3,1454,BLUE HEN FALLS,41.258388700000005,-81.5728968,46.90322581,129
153440,Cuyahoga Valley NP,CUVA,National Park,2018,4,673,BLUE HEN FALLS,41.258388700000005,-81.5728968,22.43333333,129
153441,Cuyahoga Valley NP,CUVA,National Park,2018,5,1400,BLUE HEN FALLS,41.258388700000005,-81.5728968,45.16129032,129
153442,Cuyahoga Valley NP,CUVA,National Park,2018,6,893,BLUE HEN FALLS,41.258388700000005,-81.5728968,29.76666667,129
153443,Cuyahoga Valley NP,CUVA,National Park,2018,7,2969,BLUE HEN FALLS,41.258388700000005,-81.5728968,95.77419355,129
153444,Cuyahoga Valley NP,CUVA,National Park,2018,8,906,BLUE HEN FALLS,41.258388700000005,-81.5728968,29.22580645,129
153445,Cuyahoga Valley NP,CUVA,National Park,2018,9,892,BLUE HEN FALLS,41.258388700000005,-81.5728968,29.73333333,129
153446,Cuyahoga Valley NP,CUVA,National Park,2018,10,727,BLUE HEN FALLS,41.258388700000005,-81.5728968,23.451612899999997,129
153447,Cuyahoga Valley NP,CUVA,National Park,2018,11,641,BLUE HEN FALLS,41.258388700000005,-81.5728968,21.36666667,129
153448,Cuyahoga Valley NP,CUVA,National Park,2018,12,901,BLUE HEN FALLS,41.258388700000005,-81.5728968,29.06451613,129
153497,Cuyahoga Valley NP,CUVA,National Park,2018,1,301,BOSTON STORE,41.2625958,-81.5603052,9.709677419,130
153498,Cuyahoga Valley NP,CUVA,National Park,2018,2,367,BOSTON STORE,41.2625958,-81.5603052,13.10714286,130
153499,Cuyahoga Valley NP,CUVA,National Park,2018,3,548,BOSTON STORE,41.2625958,-81.5603052,17.67741935,130
153500,Cuyahoga Valley NP,CUVA,National Park,2018,4,410,BOSTON STORE,41.2625958,-81.5603052,13.66666667,130
153501,Cuyahoga Valley NP,CUVA,National Park,2018,5,641,BOSTON STORE,41.2625958,-81.5603052,20.67741935,130
153502,Cuyahoga Valley NP,CUVA,National Park,2018,6,438,BOSTON STORE,41.2625958,-81.5603052,14.6,130
153503,Cuyahoga Valley NP,CUVA,National Park,2018,7,2038,BOSTON STORE,41.2625958,-81.5603052,65.74193548,130
153504,Cuyahoga Valley NP,CUVA,National Park,2018,8,426,BOSTON STORE,41.2625958,-81.5603052,13.74193548,130
153505,Cuyahoga Valley NP,CUVA,National Park,2018,9,476,BOSTON STORE,41.2625958,-81.5603052,15.86666667,130
153506,Cuyahoga Valley NP,CUVA,National Park,2018,10,565,BOSTON STORE,41.2625958,-81.5603052,18.22580645,130
153507,Cuyahoga Valley NP,CUVA,National Park,2018,11,524,BOSTON STORE,41.2625958,-81.5603052,17.46666667,130
153508,Cuyahoga Valley NP,CUVA,National Park,2018,12,570,BOSTON STORE,41.2625958,-81.5603052,18.38709677,130
153557,Cuyahoga Valley NP,CUVA,National Park,2018,1,1759,BOSTON TRAILHEAD,41.2625958,-81.5603052,56.74193548,131
153558,Cuyahoga Valley NP,CUVA,National Park,2018,2,2372,BOSTON TRAILHEAD,41.2625958,-81.5603052,84.71428571,131
153559,Cuyahoga Valley NP,CUVA,National Park,2018,3,1064,BOSTON TRAILHEAD,41.2625958,-81.5603052,34.32258065,131
153560,Cuyahoga Valley NP,CUVA,National Park,2018,4,1255,BOSTON TRAILHEAD,41.2625958,-81.5603052,41.83333333,131
153561,Cuyahoga Valley NP,CUVA,National Park,2018,5,1451,BOSTON TRAILHEAD,41.2625958,-81.5603052,46.80645161,131
153562,Cuyahoga Valley NP,CUVA,National Park,2018,6,882,BOSTON TRAILHEAD,41.2625958,-81.5603052,29.4,131
153563,Cuyahoga Valley NP,CUVA,National Park,2018,7,4861,BOSTON TRAILHEAD,41.2625958,-81.5603052,156.80645159999997,131
153564,Cuyahoga Valley NP,CUVA,National Park,2018,8,4467,BOSTON TRAILHEAD,41.2625958,-81.5603052,144.0967742,131
153565,Cuyahoga Valley NP,CUVA,National Park,2018,9,3341,BOSTON TRAILHEAD,41.2625958,-81.5603052,111.36666670000001,131
153566,Cuyahoga Valley NP,CUVA,National Park,2018,10,2218,BOSTON TRAILHEAD,41.2625958,-81.5603052,71.5483871,131
153567,Cuyahoga Valley NP,CUVA,National Park,2018,11,1303,BOSTON TRAILHEAD,41.2625958,-81.5603052,43.43333333,131
153568,Cuyahoga Valley NP,CUVA,National Park,2018,12,1856,BOSTON TRAILHEAD,41.2625958,-81.5603052,59.87096774,131
153617,Cuyahoga Valley NP,CUVA,National Park,2018,1,642,CROWFOOT GULLY,41.2118584,-81.5292513,20.70967742,132
153618,Cuyahoga Valley NP,CUVA,National Park,2018,2,621,CROWFOOT GULLY,41.2118584,-81.5292513,22.17857143,132
153619,Cuyahoga Valley NP,CUVA,National Park,2018,3,804,CROWFOOT GULLY,41.2118584,-81.5292513,25.93548387,132
153620,Cuyahoga Valley NP,CUVA,National Park,2018,4,849,CROWFOOT GULLY,41.2118584,-81.5292513,28.3,132
153621,Cuyahoga Valley NP,CUVA,National Park,2018,5,746,CROWFOOT GULLY,41.2118584,-81.5292513,24.06451613,132
153622,Cuyahoga Valley NP,CUVA,National Park,2018,6,1427,CROWFOOT GULLY,41.2118584,-81.5292513,47.56666667,132
153623,Cuyahoga Valley NP,CUVA,National Park,2018,7,1489,CROWFOOT GULLY,41.2118584,-81.5292513,48.03225806,132
153624,Cuyahoga Valley NP,CUVA,National Park,2018,8,1253,CROWFOOT GULLY,41.2118584,-81.5292513,40.41935484,132
153625,Cuyahoga Valley NP,CUVA,National Park,2018,9,934,CROWFOOT GULLY,41.2118584,-81.5292513,31.13333333,132
153626,Cuyahoga Valley NP,CUVA,National Park,2018,10,1360,CROWFOOT GULLY,41.2118584,-81.5292513,43.87096774,132
153627,Cuyahoga Valley NP,CUVA,National Park,2018,11,801,CROWFOOT GULLY,41.2118584,-81.5292513,26.7,132
153628,Cuyahoga Valley NP,CUVA,National Park,2018,12,620,CROWFOOT GULLY,41.2118584,-81.5292513,20.0,132
153677,Cuyahoga Valley NP,CUVA,National Park,2018,1,709,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,22.87096774,133
153678,Cuyahoga Valley NP,CUVA,National Park,2018,2,606,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,21.64285714,133
153679,Cuyahoga Valley NP,CUVA,National Park,2018,3,744,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,24.0,133
153680,Cuyahoga Valley NP,CUVA,National Park,2018,4,1009,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,33.63333333,133
