,ParkName,UnitCode,ParkType,Year,Month,TrafficCount,CountLocation,latitude,longitude,TrafficCountDay,CountID
147881,Blue Ridge PKWY,BLRI,National Parkway,2019,12,2702,MP 229.6 (U.S. 21 ROARING GAP LEFT),36.3828761,-81.0224605,87.16129032,6
147930,Blue Ridge PKWY,BLRI,National Parkway,2019,1,9252,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,298.4516129,7
147931,Blue Ridge PKWY,BLRI,National Parkway,2019,2,6976,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,249.1428571,7
147932,Blue Ridge PKWY,BLRI,National Parkway,2019,3,8916,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,287.61290319999995,7
147933,Blue Ridge PKWY,BLRI,National Parkway,2019,4,30817,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,1027.233333,7
147934,Blue Ridge PKWY,BLRI,National Parkway,2019,5,18984,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,612.3870968,7
147935,Blue Ridge PKWY,BLRI,National Parkway,2019,6,22624,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,754.1333333,7
147936,Blue Ridge PKWY,BLRI,National Parkway,2019,7,21745,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,701.4516129,7
147937,Blue Ridge PKWY,BLRI,National Parkway,2019,8,23328,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,752.516129,7
147938,Blue Ridge PKWY,BLRI,National Parkway,2019,9,20179,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,672.6333333,7
147939,Blue Ridge PKWY,BLRI,National Parkway,2019,10,28213,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,910.0967742,7
147940,Blue Ridge PKWY,BLRI,National Parkway,2019,11,25292,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,843.0666667000002,7
147941,Blue Ridge PKWY,BLRI,National Parkway,2019,12,14597,MP 291.8 (U.S. 221 & U.S. 321 RIGHT),33.673082799999996,-82.1762183,470.8709677,7
147990,Blue Ridge PKWY,BLRI,National Parkway,2019,1,23246,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,749.8709677,8
147991,Blue Ridge PKWY,BLRI,National Parkway,2019,2,24880,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,888.5714286,8
147992,Blue Ridge PKWY,BLRI,National Parkway,2019,3,28119,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,907.0645161,8
147993,Blue Ridge PKWY,BLRI,National Parkway,2019,4,36335,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,1211.166667,8
147994,Blue Ridge PKWY,BLRI,National Parkway,2019,5,39641,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,1278.741935,8
147995,Blue Ridge PKWY,BLRI,National Parkway,2019,6,40578,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,1352.6,8
147996,Blue Ridge PKWY,BLRI,National Parkway,2019,7,35469,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,1144.16129,8
147997,Blue Ridge PKWY,BLRI,National Parkway,2019,8,39905,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,1287.258065,8
147998,Blue Ridge PKWY,BLRI,National Parkway,2019,9,40168,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,1338.933333,8
147999,Blue Ridge PKWY,BLRI,National Parkway,2019,10,42684,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,1376.903226,8
148000,Blue Ridge PKWY,BLRI,National Parkway,2019,11,35564,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,1185.466667,8
148001,Blue Ridge PKWY,BLRI,National Parkway,2019,12,30752,MP 382.5 (U.S. 70 RIGHT),34.2503768,-93.6419352,992.0,8
148050,Blue Ridge PKWY,BLRI,National Parkway,2019,1,32779,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1057.387097,9
148051,Blue Ridge PKWY,BLRI,National Parkway,2019,2,35560,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1270.0,9
148052,Blue Ridge PKWY,BLRI,National Parkway,2019,3,29556,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,953.4193548000001,9
148053,Blue Ridge PKWY,BLRI,National Parkway,2019,4,29937,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,997.9,9
148054,Blue Ridge PKWY,BLRI,National Parkway,2019,5,36220,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1168.387097,9
148055,Blue Ridge PKWY,BLRI,National Parkway,2019,6,35691,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1189.7,9
148056,Blue Ridge PKWY,BLRI,National Parkway,2019,7,31212,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1006.83871,9
148057,Blue Ridge PKWY,BLRI,National Parkway,2019,8,39073,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1260.419355,9
148058,Blue Ridge PKWY,BLRI,National Parkway,2019,9,39168,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1305.6,9
148059,Blue Ridge PKWY,BLRI,National Parkway,2019,10,40097,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1293.4516130000002,9
148060,Blue Ridge PKWY,BLRI,National Parkway,2019,11,34023,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,1134.1,9
148061,Blue Ridge PKWY,BLRI,National Parkway,2019,12,14365,MP 384.7 (U.S. 74 RIGHT),35.246314,-81.4402967,463.38709680000005,9
148110,Blue Ridge PKWY,BLRI,National Parkway,2019,1,45072,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,1453.935484,10
148111,Blue Ridge PKWY,BLRI,National Parkway,2019,2,50873,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,1816.892857,10
148112,Blue Ridge PKWY,BLRI,National Parkway,2019,3,63383,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2044.6129030000002,10
148113,Blue Ridge PKWY,BLRI,National Parkway,2019,4,73870,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2462.333333,10
148114,Blue Ridge PKWY,BLRI,National Parkway,2019,5,73318,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2365.0967739999996,10
148115,Blue Ridge PKWY,BLRI,National Parkway,2019,6,80052,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2668.4,10
148116,Blue Ridge PKWY,BLRI,National Parkway,2019,7,75344,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2430.4516129999997,10
148117,Blue Ridge PKWY,BLRI,National Parkway,2019,8,82430,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2659.0322579999997,10
148118,Blue Ridge PKWY,BLRI,National Parkway,2019,9,84828,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2827.6,10
148119,Blue Ridge PKWY,BLRI,National Parkway,2019,10,83371,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2689.387097,10
148120,Blue Ridge PKWY,BLRI,National Parkway,2019,11,70111,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2337.033333,10
148121,Blue Ridge PKWY,BLRI,National Parkway,2019,12,68878,MP 388.7 (U.S. 25 RIGHT),33.4187601,-82.0225814,2221.870968,10
148170,Blue Ridge PKWY,BLRI,National Parkway,2019,1,14645,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,472.41935480000006,11
148171,Blue Ridge PKWY,BLRI,National Parkway,2019,2,15222,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,543.6428571,11
148172,Blue Ridge PKWY,BLRI,National Parkway,2019,3,21871,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,705.516129,11
148173,Blue Ridge PKWY,BLRI,National Parkway,2019,4,25837,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,861.2333332999999,11
148174,Blue Ridge PKWY,BLRI,National Parkway,2019,5,26083,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,841.3870968,11
148175,Blue Ridge PKWY,BLRI,National Parkway,2019,6,22191,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,739.7,11
148176,Blue Ridge PKWY,BLRI,National Parkway,2019,7,15432,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,497.8064516,11
148177,Blue Ridge PKWY,BLRI,National Parkway,2019,8,24854,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,801.7419355000001,11
148178,Blue Ridge PKWY,BLRI,National Parkway,2019,9,14434,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,481.13333330000006,11
148179,Blue Ridge PKWY,BLRI,National Parkway,2019,10,26366,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,850.5161289999999,11
148180,Blue Ridge PKWY,BLRI,National Parkway,2019,11,19071,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,635.7,11
148181,Blue Ridge PKWY,BLRI,National Parkway,2019,12,17742,MP 388.9 (U.S. 25 LEFT),33.4187601,-82.0225814,572.3225806,11
148230,Blue Ridge PKWY,BLRI,National Parkway,2019,1,0,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,0.0,12
148231,Blue Ridge PKWY,BLRI,National Parkway,2019,2,861,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,30.75,12
148232,Blue Ridge PKWY,BLRI,National Parkway,2019,3,2597,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,83.77419355,12
148233,Blue Ridge PKWY,BLRI,National Parkway,2019,4,7552,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,251.7333333,12
148234,Blue Ridge PKWY,BLRI,National Parkway,2019,5,11479,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,370.2903226,12
148235,Blue Ridge PKWY,BLRI,National Parkway,2019,6,10465,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,348.8333333,12
148236,Blue Ridge PKWY,BLRI,National Parkway,2019,7,13759,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,443.8387097,12
148237,Blue Ridge PKWY,BLRI,National Parkway,2019,8,11649,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,375.7741935,12
148238,Blue Ridge PKWY,BLRI,National Parkway,2019,9,10020,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,334.0,12
148239,Blue Ridge PKWY,BLRI,National Parkway,2019,10,16688,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,538.3225806,12
148240,Blue Ridge PKWY,BLRI,National Parkway,2019,11,5220,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,174.0,12
148241,Blue Ridge PKWY,BLRI,National Parkway,2019,12,1337,MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),34.8789266,-83.3968792,43.12903226,12
148290,Blue Ridge PKWY,BLRI,National Parkway,2019,1,888,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,28.64516129,13
148291,Blue Ridge PKWY,BLRI,National Parkway,2019,2,3373,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,120.4642857,13
148292,Blue Ridge PKWY,BLRI,National Parkway,2019,3,4895,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,157.9032258,13
148293,Blue Ridge PKWY,BLRI,National Parkway,2019,4,6647,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,221.56666669999998,13
148294,Blue Ridge PKWY,BLRI,National Parkway,2019,5,8282,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,267.1612903,13
148295,Blue Ridge PKWY,BLRI,National Parkway,2019,6,7348,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,244.93333330000002,13
148296,Blue Ridge PKWY,BLRI,National Parkway,2019,7,7753,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,250.0967742,13
148297,Blue Ridge PKWY,BLRI,National Parkway,2019,8,7657,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,247.0,13
148298,Blue Ridge PKWY,BLRI,National Parkway,2019,9,7785,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,259.5,13
148299,Blue Ridge PKWY,BLRI,National Parkway,2019,10,9217,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,297.32258060000004,13
148300,Blue Ridge PKWY,BLRI,National Parkway,2019,11,7303,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,243.43333330000002,13
148301,Blue Ridge PKWY,BLRI,National Parkway,2019,12,4149,MP 61.6 (STATE ROUTE 130 RIGHT),37.549456299999996,-79.3072323,133.8387097,13
148350,Blue Ridge PKWY,BLRI,National Parkway,2019,1,4258,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,137.3548387,14
148351,Blue Ridge PKWY,BLRI,National Parkway,2019,2,5706,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,203.78571430000002,14
148352,Blue Ridge PKWY,BLRI,National Parkway,2019,3,7095,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,228.87096769999997,14
148353,Blue Ridge PKWY,BLRI,National Parkway,2019,4,11130,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,371.0,14
148354,Blue Ridge PKWY,BLRI,National Parkway,2019,5,13255,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,427.58064519999994,14
148355,Blue Ridge PKWY,BLRI,National Parkway,2019,6,13260,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,442.0,14
148356,Blue Ridge PKWY,BLRI,National Parkway,2019,7,15260,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,492.25806449999993,14
148357,Blue Ridge PKWY,BLRI,National Parkway,2019,8,15210,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,490.6451613,14
148358,Blue Ridge PKWY,BLRI,National Parkway,2019,9,14000,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,466.66666669999995,14
148359,Blue Ridge PKWY,BLRI,National Parkway,2019,10,15936,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,514.0645161,14
148360,Blue Ridge PKWY,BLRI,National Parkway,2019,11,12719,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,423.96666669999996,14
148361,Blue Ridge PKWY,BLRI,National Parkway,2019,12,5923,MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),37.448364,-79.604359,191.0645161,14
148410,Bryce Canyon NP,BRCA,National Park,2019,1,13352,ENTRANCE STATION,37.6403604,-112.1695844,430.70967740000003,48
148411,Bryce Canyon NP,BRCA,National Park,2019,2,10641,ENTRANCE STATION,37.6403604,-112.1695844,380.0357143,48
148412,Bryce Canyon NP,BRCA,National Park,2019,3,29953,ENTRANCE STATION,37.6403604,-112.1695844,966.2258065,48
148413,Bryce Canyon NP,BRCA,National Park,2019,4,60159,ENTRANCE STATION,37.6403604,-112.1695844,2005.3,48
148414,Bryce Canyon NP,BRCA,National Park,2019,5,78907,ENTRANCE STATION,37.6403604,-112.1695844,2545.387097,48
148415,Bryce Canyon NP,BRCA,National Park,2019,6,82213,ENTRANCE STATION,37.6403604,-112.1695844,2740.433333,48
148416,Bryce Canyon NP,BRCA,National Park,2019,7,84178,ENTRANCE STATION,37.6403604,-112.1695844,2715.419355,48
148417,Bryce Canyon NP,BRCA,National Park,2019,8,83917,ENTRANCE STATION,37.6403604,-112.1695844,2707.0,48
148418,Bryce Canyon NP,BRCA,National Park,2019,9,86281,ENTRANCE STATION,37.6403604,-112.1695844,2876.033333,48
148419,Bryce Canyon NP,BRCA,National Park,2019,10,68963,ENTRANCE STATION,37.6403604,-112.1695844,2224.612903,48
148420,Bryce Canyon NP,BRCA,National Park,2019,11,26118,ENTRANCE STATION,37.6403604,-112.1695844,870.6,48
148421,Bryce Canyon NP,BRCA,National Park,2019,12,16922,ENTRANCE STATION,37.6403604,-112.1695844,545.8709677,48
148472,Buffalo NR,BUFF,National River,2019,1,60,BAKER FORD (ROUTE 232),42.90787,-78.78012,1.935483871,50
148473,Buffalo NR,BUFF,National River,2019,2,119,BAKER FORD (ROUTE 232),42.90787,-78.78012,4.25,50
148474,Buffalo NR,BUFF,National River,2019,3,564,BAKER FORD (ROUTE 232),42.90787,-78.78012,18.19354839,50
148475,Buffalo NR,BUFF,National River,2019,4,592,BAKER FORD (ROUTE 232),42.90787,-78.78012,19.73333333,50
148476,Buffalo NR,BUFF,National River,2019,5,2170,BAKER FORD (ROUTE 232),42.90787,-78.78012,70.0,50
148477,Buffalo NR,BUFF,National River,2019,6,2100,BAKER FORD (ROUTE 232),42.90787,-78.78012,70.0,50
148478,Buffalo NR,BUFF,National River,2019,7,1644,BAKER FORD (ROUTE 232),42.90787,-78.78012,53.03225806,50
148479,Buffalo NR,BUFF,National River,2019,8,452,BAKER FORD (ROUTE 232),42.90787,-78.78012,14.58064516,50
148480,Buffalo NR,BUFF,National River,2019,9,1227,BAKER FORD (ROUTE 232),42.90787,-78.78012,40.9,50
148481,Buffalo NR,BUFF,National River,2019,10,342,BAKER FORD (ROUTE 232),42.90787,-78.78012,11.03225806,50
148482,Buffalo NR,BUFF,National River,2019,11,160,BAKER FORD (ROUTE 232),42.90787,-78.78012,5.333333333,50
148483,Buffalo NR,BUFF,National River,2019,12,108,BAKER FORD (ROUTE 232),42.90787,-78.78012,3.483870968,50
148532,Buffalo NR,BUFF,National River,2019,1,1486,BUFFALO ROAD,36.0715555,-92.5555763,47.93548387,51
148533,Buffalo NR,BUFF,National River,2019,2,1826,BUFFALO ROAD,36.0715555,-92.5555763,65.21428571,51
148534,Buffalo NR,BUFF,National River,2019,3,3214,BUFFALO ROAD,36.0715555,-92.5555763,103.6774194,51
148535,Buffalo NR,BUFF,National River,2019,4,3447,BUFFALO ROAD,36.0715555,-92.5555763,114.9,51
148536,Buffalo NR,BUFF,National River,2019,5,4682,BUFFALO ROAD,36.0715555,-92.5555763,151.0322581,51
148537,Buffalo NR,BUFF,National River,2019,6,20572,BUFFALO ROAD,36.0715555,-92.5555763,685.7333332999999,51
148538,Buffalo NR,BUFF,National River,2019,7,1852,BUFFALO ROAD,36.0715555,-92.5555763,59.74193548,51
148539,Buffalo NR,BUFF,National River,2019,8,11806,BUFFALO ROAD,36.0715555,-92.5555763,380.8387097,51
148540,Buffalo NR,BUFF,National River,2019,9,8009,BUFFALO ROAD,36.0715555,-92.5555763,266.96666669999996,51
148541,Buffalo NR,BUFF,National River,2019,10,7890,BUFFALO ROAD,36.0715555,-92.5555763,254.516129,51
148542,Buffalo NR,BUFF,National River,2019,11,1427,BUFFALO ROAD,36.0715555,-92.5555763,47.56666667,51
148543,Buffalo NR,BUFF,National River,2019,12,2160,BUFFALO ROAD,36.0715555,-92.5555763,69.67741935,51
148592,Buffalo NR,BUFF,National River,2019,1,228,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,7.35483871,52
148593,Buffalo NR,BUFF,National River,2019,2,431,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,15.39285714,52
148594,Buffalo NR,BUFF,National River,2019,3,586,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,18.90322581,52
148595,Buffalo NR,BUFF,National River,2019,4,842,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,28.06666667,52
148596,Buffalo NR,BUFF,National River,2019,5,1683,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,54.29032258,52
148597,Buffalo NR,BUFF,National River,2019,6,1623,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,54.1,52
148598,Buffalo NR,BUFF,National River,2019,7,946,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,30.51612903,52
148599,Buffalo NR,BUFF,National River,2019,8,925,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,29.83870968,52
148600,Buffalo NR,BUFF,National River,2019,9,453,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,15.1,52
148601,Buffalo NR,BUFF,National River,2019,10,540,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,17.41935484,52
148602,Buffalo NR,BUFF,National River,2019,11,389,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,12.96666667,52
148603,Buffalo NR,BUFF,National River,2019,12,301,CARVER ROAD (ROUTE 460),35.98357360000001,-93.0401838,9.709677419,52
148652,Buffalo NR,BUFF,National River,2019,1,68,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,2.193548387,53
148653,Buffalo NR,BUFF,National River,2019,2,108,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,3.857142857,53
148654,Buffalo NR,BUFF,National River,2019,3,330,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,10.64516129,53
148655,Buffalo NR,BUFF,National River,2019,4,262,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,8.733333333,53
148656,Buffalo NR,BUFF,National River,2019,5,1374,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,44.32258065,53
148657,Buffalo NR,BUFF,National River,2019,6,783,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,26.1,53
148658,Buffalo NR,BUFF,National River,2019,7,85,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,2.741935484,53
148659,Buffalo NR,BUFF,National River,2019,8,131,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,4.225806452,53
148660,Buffalo NR,BUFF,National River,2019,9,105,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,3.5,53
148661,Buffalo NR,BUFF,National River,2019,10,454,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,14.64516129,53
148662,Buffalo NR,BUFF,National River,2019,11,263,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,8.766666667,53
148663,Buffalo NR,BUFF,National River,2019,12,99,ERBIE ROAD (ROUTE 145),36.071327000000004,-93.21493690000001,3.193548387,53
148712,Buffalo NR,BUFF,National River,2019,1,928,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,29.93548387,54
148713,Buffalo NR,BUFF,National River,2019,2,969,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,34.60714286,54
148714,Buffalo NR,BUFF,National River,2019,3,1534,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,49.48387097,54
148715,Buffalo NR,BUFF,National River,2019,4,2636,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,87.86666667,54
148716,Buffalo NR,BUFF,National River,2019,5,5096,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,164.38709680000002,54
148717,Buffalo NR,BUFF,National River,2019,6,7311,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,243.7,54
148718,Buffalo NR,BUFF,National River,2019,7,9793,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,315.9032258,54
148719,Buffalo NR,BUFF,National River,2019,8,5139,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,165.7741935,54
148720,Buffalo NR,BUFF,National River,2019,9,5471,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,182.3666667,54
148721,Buffalo NR,BUFF,National River,2019,10,2572,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,82.96774194,54
148722,Buffalo NR,BUFF,National River,2019,11,706,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,23.53333333,54
148723,Buffalo NR,BUFF,National River,2019,12,1531,HWY 14 BRIDGE ROAD (ROUTE 284),42.8838172,-78.8708093,49.38709677,54
148772,Buffalo NR,BUFF,National River,2019,1,176,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,5.677419355,55
148773,Buffalo NR,BUFF,National River,2019,2,28,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,1.0,55
148774,Buffalo NR,BUFF,National River,2019,3,3557,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,114.7419355,55
148775,Buffalo NR,BUFF,National River,2019,4,7812,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,260.4,55
148776,Buffalo NR,BUFF,National River,2019,5,4743,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,153.0,55
148777,Buffalo NR,BUFF,National River,2019,6,8930,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,297.6666667,55
148778,Buffalo NR,BUFF,National River,2019,7,125,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,4.032258065,55
148779,Buffalo NR,BUFF,National River,2019,8,1425,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,45.96774194,55
148780,Buffalo NR,BUFF,National River,2019,9,685,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,22.83333333,55
148781,Buffalo NR,BUFF,National River,2019,10,2528,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,81.5483871,55
148782,Buffalo NR,BUFF,National River,2019,11,909,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,30.3,55
148783,Buffalo NR,BUFF,National River,2019,12,466,KYLES LANDING ROAD (ROUTE 144),36.055778600000004,-93.28075390000001,15.03225806,55
148832,Buffalo NR,BUFF,National River,2019,1,209,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,6.741935484,56
148833,Buffalo NR,BUFF,National River,2019,2,287,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,10.25,56
148834,Buffalo NR,BUFF,National River,2019,3,1282,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,41.35483871,56
148835,Buffalo NR,BUFF,National River,2019,4,119,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,3.9666666669999997,56
148836,Buffalo NR,BUFF,National River,2019,5,455,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,14.67741935,56
148837,Buffalo NR,BUFF,National River,2019,6,2940,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,98.0,56
148838,Buffalo NR,BUFF,National River,2019,7,317,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,10.22580645,56
148839,Buffalo NR,BUFF,National River,2019,8,96,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,3.096774194,56
148840,Buffalo NR,BUFF,National River,2019,9,154,OZARK CG ROAD (ROUTE 248),36.0640098,-93.1598567,5.133333333,56
